"Plot Title: 20827226"
"#","Date Time, GMT+00:00","DO conc, mg/L (LGR S/N: 20827226, SEN S/N: 20827226)","Temp, °C (LGR S/N: 20827226, SEN S/N: 20827226)","Coupler Detached (LGR S/N: 20827226)","Coupler Attached (LGR S/N: 20827226)","Host Connected (LGR S/N: 20827226)","Stopped (LGR S/N: 20827226)","End Of File (LGR S/N: 20827226)"
10600,22/03/11 11:52:44  PM,14.22,2.98,,,,,
10601,22/03/12 12:07:44  AM,14.29,3.00,,,,,
10602,22/03/12 12:22:44  AM,14.31,2.98,,,,,
10603,22/03/12 12:37:44  AM,14.34,2.98,,,,,
10604,22/03/12 12:52:44  AM,14.33,2.96,,,,,
10605,22/03/12 01:07:44  AM,14.32,2.96,,,,,
10606,22/03/12 01:22:44  AM,14.29,3.00,,,,,
10607,22/03/12 01:37:44  AM,14.26,3.02,,,,,
10608,22/03/12 01:52:44  AM,14.24,3.02,,,,,
10609,22/03/12 02:07:44  AM,14.24,3.04,,,,,
10610,22/03/12 02:22:44  AM,14.27,3.06,,,,,
10611,22/03/12 02:37:44  AM,14.27,3.06,,,,,
10612,22/03/12 02:52:44  AM,14.24,3.06,,,,,
10613,22/03/12 03:07:44  AM,14.22,3.06,,,,,
10614,22/03/12 03:22:44  AM,14.12,3.10,,,,,
10615,22/03/12 03:37:44  AM,14.10,3.10,,,,,
10616,22/03/12 03:52:44  AM,14.08,3.10,,,,,
10617,22/03/12 04:07:44  AM,14.08,3.10,,,,,
10618,22/03/12 04:22:44  AM,14.08,3.10,,,,,
10619,22/03/12 04:37:44  AM,14.06,3.08,,,,,
10620,22/03/12 04:52:44  AM,14.07,3.08,,,,,
10621,22/03/12 05:07:44  AM,14.07,3.08,,,,,
10622,22/03/12 05:22:44  AM,14.08,3.08,,,,,
10623,22/03/12 05:37:44  AM,14.11,3.08,,,,,
10624,22/03/12 05:52:44  AM,14.10,3.08,,,,,
10625,22/03/12 06:07:44  AM,14.09,3.08,,,,,
10626,22/03/12 06:22:44  AM,14.12,3.10,,,,,
10627,22/03/12 06:37:44  AM,14.18,3.08,,,,,
10628,22/03/12 06:52:44  AM,14.12,3.10,,,,,
10629,22/03/12 07:07:44  AM,14.10,3.10,,,,,
10630,22/03/12 07:22:44  AM,14.15,3.04,,,,,
10631,22/03/12 07:37:44  AM,14.19,3.00,,,,,
10632,22/03/12 07:52:44  AM,14.24,2.98,,,,,
10633,22/03/12 08:07:44  AM,14.13,3.02,,,,,
10634,22/03/12 08:22:44  AM,14.12,3.04,,,,,
10635,22/03/12 08:37:44  AM,14.09,3.04,,,,,
10636,22/03/12 08:52:44  AM,14.09,3.04,,,,,
10637,22/03/12 09:07:44  AM,14.09,3.02,,,,,
10638,22/03/12 09:22:44  AM,14.07,3.00,,,,,
10639,22/03/12 09:37:44  AM,14.10,3.00,,,,,
10640,22/03/12 09:52:44  AM,14.11,3.00,,,,,
10641,22/03/12 10:07:44  AM,14.06,3.00,,,,,
10642,22/03/12 10:22:44  AM,14.07,3.02,,,,,
10643,22/03/12 10:37:44  AM,14.05,3.02,,,,,
10644,22/03/12 10:52:44  AM,14.09,3.02,,,,,
10645,22/03/12 11:07:44  AM,14.09,3.02,,,,,
10646,22/03/12 11:22:44  AM,14.10,3.02,,,,,
10647,22/03/12 11:37:44  AM,14.12,3.04,,,,,
10648,22/03/12 11:52:44  AM,14.12,3.04,,,,,
10649,22/03/12 12:07:44  PM,14.14,3.02,,,,,
10650,22/03/12 12:22:44  PM,14.12,3.02,,,,,
10651,22/03/12 12:37:44  PM,14.12,3.02,,,,,
10652,22/03/12 12:52:44  PM,14.14,3.02,,,,,
10653,22/03/12 01:07:44  PM,14.10,3.02,,,,,
10654,22/03/12 01:22:44  PM,14.13,3.00,,,,,
10655,22/03/12 01:37:44  PM,14.14,3.00,,,,,
10656,22/03/12 01:52:44  PM,14.12,3.00,,,,,
10657,22/03/12 02:07:44  PM,14.15,3.00,,,,,
10658,22/03/12 02:22:44  PM,14.11,3.00,,,,,
10659,22/03/12 02:37:44  PM,14.10,3.00,,,,,
10660,22/03/12 02:52:44  PM,14.10,3.00,,,,,
10661,22/03/12 03:07:44  PM,14.10,3.02,,,,,
10662,22/03/12 03:22:44  PM,14.13,3.02,,,,,
10663,22/03/12 03:37:44  PM,14.14,3.02,,,,,
10664,22/03/12 03:52:44  PM,14.14,3.00,,,,,
10665,22/03/12 04:07:44  PM,14.18,2.98,,,,,
10666,22/03/12 04:22:44  PM,14.12,3.00,,,,,
10667,22/03/12 04:37:44  PM,14.23,2.98,,,,,
10668,22/03/12 04:52:44  PM,14.09,3.00,,,,,
10669,22/03/12 05:07:44  PM,14.12,3.02,,,,,
10670,22/03/12 05:22:44  PM,14.20,2.98,,,,,
10671,22/03/12 05:37:44  PM,14.20,2.98,,,,,
10672,22/03/12 05:52:44  PM,14.17,2.98,,,,,
10673,22/03/12 06:07:44  PM,14.17,3.00,,,,,
10674,22/03/12 06:22:44  PM,14.18,3.00,,,,,
10675,22/03/12 06:37:44  PM,14.13,3.00,,,,,
10676,22/03/12 06:52:44  PM,14.18,3.00,,,,,
10677,22/03/12 07:07:44  PM,14.01,3.02,,,,,
10678,22/03/12 07:22:44  PM,14.49,2.96,,,,,
10679,22/03/12 07:37:44  PM,14.61,2.90,,,,,
10680,22/03/12 07:52:44  PM,14.47,2.92,,,,,
10681,22/03/12 08:07:44  PM,14.35,2.94,,,,,
10682,22/03/12 08:22:44  PM,14.44,2.94,,,,,
10683,22/03/12 08:37:44  PM,14.52,2.92,,,,,
10684,22/03/12 08:52:44  PM,14.33,2.96,,,,,
10685,22/03/12 09:07:44  PM,14.36,2.98,,,,,
10686,22/03/12 09:22:44  PM,14.39,2.96,,,,,
10687,22/03/12 09:37:44  PM,14.43,2.94,,,,,
10688,22/03/12 09:52:44  PM,14.33,2.94,,,,,
10689,22/03/12 10:07:44  PM,14.16,3.00,,,,,
10690,22/03/12 10:22:44  PM,14.15,3.02,,,,,
10691,22/03/12 10:37:44  PM,13.83,3.10,,,,,
10692,22/03/12 10:52:44  PM,13.56,3.18,,,,,
10693,22/03/12 11:07:44  PM,13.60,3.18,,,,,
10694,22/03/12 11:22:44  PM,13.65,3.16,,,,,
10695,22/03/12 11:37:44  PM,13.59,3.18,,,,,
10696,22/03/12 11:52:44  PM,13.89,3.16,,,,,
10697,22/03/13 12:07:44  AM,13.85,3.16,,,,,
10698,22/03/13 12:22:44  AM,13.76,3.16,,,,,
10699,22/03/13 12:37:44  AM,13.78,3.18,,,,,
10700,22/03/13 12:52:44  AM,13.55,3.20,,,,,
10701,22/03/13 01:07:44  AM,13.47,3.22,,,,,
10702,22/03/13 01:22:44  AM,13.56,3.22,,,,,
10703,22/03/13 01:37:44  AM,13.39,3.26,,,,,
10704,22/03/13 01:52:44  AM,13.36,3.28,,,,,
10705,22/03/13 02:07:44  AM,13.41,3.28,,,,,
10706,22/03/13 02:22:44  AM,13.36,3.28,,,,,
10707,22/03/13 02:37:44  AM,13.33,3.30,,,,,
10708,22/03/13 02:52:44  AM,13.33,3.30,,,,,
10709,22/03/13 03:07:44  AM,13.31,3.30,,,,,
10710,22/03/13 03:22:44  AM,13.26,3.32,,,,,
10711,22/03/13 03:37:44  AM,13.25,3.34,,,,,
10712,22/03/13 03:52:44  AM,13.29,3.32,,,,,
10713,22/03/13 04:07:44  AM,13.30,3.32,,,,,
10714,22/03/13 04:22:44  AM,13.31,3.30,,,,,
10715,22/03/13 04:37:44  AM,13.32,3.30,,,,,
10716,22/03/13 04:52:44  AM,13.32,3.30,,,,,
10717,22/03/13 05:07:44  AM,13.28,3.32,,,,,
10718,22/03/13 05:22:44  AM,13.33,3.32,,,,,
10719,22/03/13 05:37:44  AM,13.36,3.34,,,,,
10720,22/03/13 05:52:44  AM,13.51,3.28,,,,,
10721,22/03/13 06:07:44  AM,13.54,3.28,,,,,
10722,22/03/13 06:22:44  AM,13.53,3.28,,,,,
10723,22/03/13 06:37:44  AM,13.59,3.24,,,,,
10724,22/03/13 06:52:44  AM,13.67,3.20,,,,,
10725,22/03/13 07:07:44  AM,13.67,3.20,,,,,
10726,22/03/13 07:22:44  AM,13.59,3.22,,,,,
10727,22/03/13 07:37:44  AM,13.67,3.18,,,,,
10728,22/03/13 07:52:44  AM,13.74,3.18,,,,,
10729,22/03/13 08:07:44  AM,13.66,3.18,,,,,
10730,22/03/13 08:22:44  AM,13.68,3.18,,,,,
10731,22/03/13 08:37:44  AM,13.70,3.18,,,,,
10732,22/03/13 08:52:44  AM,13.66,3.20,,,,,
10733,22/03/13 09:07:44  AM,13.65,3.20,,,,,
10734,22/03/13 09:22:44  AM,13.73,3.18,,,,,
10735,22/03/13 09:37:44  AM,13.68,3.20,,,,,
10736,22/03/13 09:52:44  AM,13.68,3.20,,,,,
10737,22/03/13 10:07:44  AM,13.61,3.20,,,,,
10738,22/03/13 10:22:44  AM,13.62,3.20,,,,,
10739,22/03/13 10:37:44  AM,13.64,3.20,,,,,
10740,22/03/13 10:52:44  AM,13.66,3.20,,,,,
10741,22/03/13 11:07:44  AM,13.65,3.18,,,,,
10742,22/03/13 11:22:44  AM,13.67,3.18,,,,,
10743,22/03/13 11:37:44  AM,13.68,3.18,,,,,
10744,22/03/13 11:52:44  AM,13.69,3.16,,,,,
10745,22/03/13 12:07:44  PM,13.74,3.14,,,,,
10746,22/03/13 12:22:44  PM,13.75,3.14,,,,,
10747,22/03/13 12:37:44  PM,13.77,3.14,,,,,
10748,22/03/13 12:52:44  PM,13.80,3.12,,,,,
10749,22/03/13 01:07:44  PM,13.77,3.12,,,,,
10750,22/03/13 01:22:44  PM,13.79,3.12,,,,,
10751,22/03/13 01:37:44  PM,13.77,3.14,,,,,
10752,22/03/13 01:52:44  PM,13.81,3.12,,,,,
10753,22/03/13 02:07:44  PM,13.81,3.12,,,,,
10754,22/03/13 02:22:44  PM,13.80,3.14,,,,,
10755,22/03/13 02:37:44  PM,13.80,3.14,,,,,
10756,22/03/13 02:52:44  PM,13.80,3.12,,,,,
10757,22/03/13 03:07:44  PM,13.79,3.14,,,,,
10758,22/03/13 03:22:44  PM,13.79,3.14,,,,,
10759,22/03/13 03:37:44  PM,13.81,3.16,,,,,
10760,22/03/13 03:52:44  PM,13.79,3.16,,,,,
10761,22/03/13 04:07:44  PM,13.80,3.16,,,,,
10762,22/03/13 04:22:44  PM,13.81,3.16,,,,,
10763,22/03/13 04:37:44  PM,13.82,3.16,,,,,
10764,22/03/13 04:52:44  PM,13.83,3.16,,,,,
10765,22/03/13 05:07:44  PM,13.84,3.16,,,,,
10766,22/03/13 05:22:44  PM,13.85,3.16,,,,,
10767,22/03/13 05:37:44  PM,13.85,3.16,,,,,
10768,22/03/13 05:52:44  PM,13.81,3.16,,,,,
10769,22/03/13 06:07:44  PM,13.81,3.18,,,,,
10770,22/03/13 06:22:44  PM,13.83,3.18,,,,,
10771,22/03/13 06:37:44  PM,13.81,3.18,,,,,
10772,22/03/13 06:52:44  PM,13.82,3.18,,,,,
10773,22/03/13 07:07:44  PM,13.82,3.18,,,,,
10774,22/03/13 07:22:44  PM,13.83,3.18,,,,,
10775,22/03/13 07:37:44  PM,13.81,3.18,,,,,
10776,22/03/13 07:52:44  PM,13.84,3.18,,,,,
10777,22/03/13 08:07:44  PM,13.82,3.18,,,,,
10778,22/03/13 08:22:44  PM,13.83,3.18,,,,,
10779,22/03/13 08:37:44  PM,13.84,3.18,,,,,
10780,22/03/13 08:52:44  PM,13.85,3.18,,,,,
10781,22/03/13 09:07:44  PM,13.87,3.18,,,,,
10782,22/03/13 09:22:44  PM,13.83,3.18,,,,,
10783,22/03/13 09:37:44  PM,13.88,3.18,,,,,
10784,22/03/13 09:52:44  PM,13.88,3.18,,,,,
10785,22/03/13 10:07:44  PM,13.86,3.18,,,,,
10786,22/03/13 10:22:44  PM,13.85,3.18,,,,,
10787,22/03/13 10:37:44  PM,13.86,3.18,,,,,
10788,22/03/13 10:52:44  PM,13.85,3.18,,,,,
10789,22/03/13 11:07:44  PM,13.87,3.18,,,,,
10790,22/03/13 11:22:44  PM,13.86,3.18,,,,,
10791,22/03/13 11:37:44  PM,13.88,3.18,,,,,
10792,22/03/13 11:52:44  PM,13.88,3.18,,,,,
10793,22/03/14 12:07:44  AM,13.88,3.18,,,,,
10794,22/03/14 12:22:44  AM,13.89,3.18,,,,,
10795,22/03/14 12:37:44  AM,13.87,3.18,,,,,
10796,22/03/14 12:52:44  AM,13.89,3.18,,,,,
10797,22/03/14 01:07:44  AM,13.88,3.18,,,,,
10798,22/03/14 01:22:44  AM,13.87,3.18,,,,,
10799,22/03/14 01:37:44  AM,13.90,3.18,,,,,
10800,22/03/14 01:52:44  AM,13.89,3.18,,,,,
10801,22/03/14 02:07:44  AM,13.88,3.18,,,,,
10802,22/03/14 02:22:44  AM,13.90,3.18,,,,,
10803,22/03/14 02:37:44  AM,13.90,3.18,,,,,
10804,22/03/14 02:52:44  AM,13.90,3.18,,,,,
10805,22/03/14 03:07:44  AM,13.90,3.18,,,,,
10806,22/03/14 03:22:44  AM,13.88,3.18,,,,,
10807,22/03/14 03:37:44  AM,13.91,3.18,,,,,
10808,22/03/14 03:52:44  AM,13.91,3.18,,,,,
10809,22/03/14 04:07:44  AM,13.91,3.18,,,,,
10810,22/03/14 04:22:44  AM,13.91,3.18,,,,,
10811,22/03/14 04:37:44  AM,13.90,3.18,,,,,
10812,22/03/14 04:52:44  AM,13.88,3.18,,,,,
10813,22/03/14 05:07:44  AM,13.90,3.18,,,,,
10814,22/03/14 05:22:44  AM,13.90,3.18,,,,,
10815,22/03/14 05:37:44  AM,13.90,3.18,,,,,
10816,22/03/14 05:52:44  AM,13.89,3.18,,,,,
10817,22/03/14 06:07:44  AM,13.88,3.18,,,,,
10818,22/03/14 06:22:44  AM,13.87,3.18,,,,,
10819,22/03/14 06:37:44  AM,13.89,3.18,,,,,
10820,22/03/14 06:52:44  AM,13.61,3.22,,,,,
10821,22/03/14 07:07:44  AM,13.85,3.20,,,,,
10822,22/03/14 07:22:44  AM,13.89,3.18,,,,,
10823,22/03/14 07:37:44  AM,13.89,3.18,,,,,
10824,22/03/14 07:52:44  AM,13.87,3.18,,,,,
10825,22/03/14 08:07:44  AM,13.88,3.18,,,,,
10826,22/03/14 08:22:44  AM,13.90,3.18,,,,,
10827,22/03/14 08:37:44  AM,13.89,3.18,,,,,
10828,22/03/14 08:52:44  AM,13.91,3.16,,,,,
10829,22/03/14 09:07:44  AM,13.92,3.16,,,,,
10830,22/03/14 09:22:44  AM,13.84,3.18,,,,,
10831,22/03/14 09:37:44  AM,13.78,3.20,,,,,
10832,22/03/14 09:52:44  AM,13.89,3.18,,,,,
10833,22/03/14 10:07:44  AM,13.92,3.14,,,,,
10834,22/03/14 10:22:44  AM,13.88,3.16,,,,,
10835,22/03/14 10:37:44  AM,13.89,3.18,,,,,
10836,22/03/14 10:52:44  AM,13.91,3.16,,,,,
10837,22/03/14 11:07:44  AM,13.89,3.18,,,,,
10838,22/03/14 11:22:44  AM,13.77,3.18,,,,,
10839,22/03/14 11:37:44  AM,13.71,3.22,,,,,
10840,22/03/14 11:52:44  AM,13.84,3.18,,,,,
10841,22/03/14 12:07:44  PM,13.67,3.20,,,,,
10842,22/03/14 12:22:44  PM,13.73,3.18,,,,,
10843,22/03/14 12:37:44  PM,13.81,3.22,,,,,
10844,22/03/14 12:52:44  PM,13.77,3.20,,,,,
10845,22/03/14 01:07:44  PM,13.91,3.16,,,,,
10846,22/03/14 01:22:44  PM,13.89,3.16,,,,,
10847,22/03/14 01:37:44  PM,13.90,3.16,,,,,
10848,22/03/14 01:52:44  PM,13.92,3.16,,,,,
10849,22/03/14 02:07:44  PM,13.98,3.16,,,,,
10850,22/03/14 02:22:44  PM,13.95,3.18,,,,,
10851,22/03/14 02:37:44  PM,13.99,3.16,,,,,
10852,22/03/14 02:52:44  PM,13.98,3.16,,,,,
10853,22/03/14 03:07:44  PM,14.04,3.14,,,,,
10854,22/03/14 03:22:44  PM,14.08,3.14,,,,,
10855,22/03/14 03:37:44  PM,14.04,3.16,,,,,
10856,22/03/14 03:52:44  PM,13.99,3.16,,,,,
10857,22/03/14 04:07:44  PM,14.04,3.16,,,,,
10858,22/03/14 04:22:44  PM,14.04,3.16,,,,,
10859,22/03/14 04:37:44  PM,13.98,3.18,,,,,
10860,22/03/14 04:52:44  PM,14.00,3.18,,,,,
10861,22/03/14 05:07:44  PM,14.03,3.16,,,,,
10862,22/03/14 05:22:44  PM,14.08,3.16,,,,,
10863,22/03/14 05:37:44  PM,13.89,3.16,,,,,
10864,22/03/14 05:52:44  PM,13.94,3.18,,,,,
10865,22/03/14 06:07:44  PM,13.90,3.18,,,,,
10866,22/03/14 06:22:44  PM,13.94,3.16,,,,,
10867,22/03/14 06:37:44  PM,14.05,3.12,,,,,
10868,22/03/14 06:52:44  PM,13.93,3.16,,,,,
10869,22/03/14 07:07:44  PM,13.97,3.16,,,,,
10870,22/03/14 07:22:44  PM,13.95,3.18,,,,,
10871,22/03/14 07:37:44  PM,13.85,3.22,,,,,
10872,22/03/14 07:52:44  PM,13.89,3.20,,,,,
10873,22/03/14 08:07:44  PM,13.91,3.20,,,,,
10874,22/03/14 08:22:44  PM,13.96,3.18,,,,,
10875,22/03/14 08:37:44  PM,13.82,3.22,,,,,
10876,22/03/14 08:52:44  PM,13.82,3.18,,,,,
10877,22/03/14 09:07:44  PM,14.03,3.10,,,,,
10878,22/03/14 09:22:44  PM,13.92,3.14,,,,,
10879,22/03/14 09:37:44  PM,13.80,3.18,,,,,
10880,22/03/14 09:52:44  PM,13.86,3.16,,,,,
10881,22/03/14 10:07:44  PM,13.87,3.14,,,,,
10882,22/03/14 10:22:44  PM,13.85,3.16,,,,,
10883,22/03/14 10:37:44  PM,13.89,3.14,,,,,
10884,22/03/14 10:52:44  PM,13.90,3.16,,,,,
10885,22/03/14 11:07:44  PM,13.85,3.18,,,,,
10886,22/03/14 11:22:44  PM,13.85,3.18,,,,,
10887,22/03/14 11:37:44  PM,13.81,3.20,,,,,
10888,22/03/14 11:52:44  PM,13.89,3.18,,,,,
10889,22/03/15 12:07:44  AM,13.92,3.16,,,,,
10890,22/03/15 12:22:44  AM,13.85,3.16,,,,,
10891,22/03/15 12:37:44  AM,13.92,3.16,,,,,
10892,22/03/15 12:52:44  AM,13.90,3.16,,,,,
10893,22/03/15 01:07:44  AM,13.90,3.18,,,,,
10894,22/03/15 01:22:44  AM,13.84,3.20,,,,,
10895,22/03/15 01:37:44  AM,13.81,3.22,,,,,
10896,22/03/15 01:52:44  AM,13.82,3.20,,,,,
10897,22/03/15 02:07:44  AM,13.82,3.22,,,,,
10898,22/03/15 02:22:44  AM,13.81,3.22,,,,,
10899,22/03/15 02:37:44  AM,13.81,3.22,,,,,
10900,22/03/15 02:52:44  AM,13.81,3.22,,,,,
10901,22/03/15 03:07:44  AM,13.79,3.22,,,,,
10902,22/03/15 03:22:44  AM,13.79,3.22,,,,,
10903,22/03/15 03:37:44  AM,13.80,3.22,,,,,
10904,22/03/15 03:52:44  AM,13.79,3.22,,,,,
10905,22/03/15 04:07:44  AM,13.77,3.22,,,,,
10906,22/03/15 04:22:44  AM,13.77,3.24,,,,,
10907,22/03/15 04:37:44  AM,13.84,3.22,,,,,
10908,22/03/15 04:52:44  AM,13.86,3.20,,,,,
10909,22/03/15 05:07:44  AM,13.88,3.20,,,,,
10910,22/03/15 05:22:44  AM,13.89,3.20,,,,,
10911,22/03/15 05:37:44  AM,13.85,3.22,,,,,
10912,22/03/15 05:52:44  AM,13.86,3.20,,,,,
10913,22/03/15 06:07:44  AM,13.93,3.18,,,,,
10914,22/03/15 06:22:44  AM,13.96,3.14,,,,,
10915,22/03/15 06:37:44  AM,13.98,3.14,,,,,
10916,22/03/15 06:52:44  AM,13.96,3.16,,,,,
10917,22/03/15 07:07:44  AM,13.94,3.16,,,,,
10918,22/03/15 07:22:44  AM,13.96,3.16,,,,,
10919,22/03/15 07:37:44  AM,13.91,3.18,,,,,
10920,22/03/15 07:52:44  AM,13.88,3.18,,,,,
10921,22/03/15 08:07:44  AM,13.86,3.18,,,,,
10922,22/03/15 08:22:44  AM,13.84,3.20,,,,,
10923,22/03/15 08:37:44  AM,13.80,3.20,,,,,
10924,22/03/15 08:52:44  AM,13.80,3.22,,,,,
10925,22/03/15 09:07:44  AM,13.79,3.22,,,,,
10926,22/03/15 09:22:44  AM,13.78,3.22,,,,,
10927,22/03/15 09:37:44  AM,13.84,3.20,,,,,
10928,22/03/15 09:52:44  AM,13.88,3.18,,,,,
10929,22/03/15 10:07:44  AM,13.92,3.16,,,,,
10930,22/03/15 10:22:44  AM,13.92,3.16,,,,,
10931,22/03/15 10:37:44  AM,13.92,3.16,,,,,
10932,22/03/15 10:52:44  AM,13.90,3.16,,,,,
10933,22/03/15 11:07:44  AM,13.90,3.18,,,,,
10934,22/03/15 11:22:44  AM,13.89,3.18,,,,,
10935,22/03/15 11:37:44  AM,13.93,3.18,,,,,
10936,22/03/15 11:52:44  AM,13.98,3.16,,,,,
10937,22/03/15 12:07:44  PM,14.03,3.18,,,,,
10938,22/03/15 12:22:44  PM,14.04,3.16,,,,,
10939,22/03/15 12:37:44  PM,14.12,3.14,,,,,
10940,22/03/15 12:52:44  PM,14.14,3.08,,,,,
10941,22/03/15 01:07:44  PM,14.18,3.04,,,,,
10942,22/03/15 01:22:44  PM,14.14,3.04,,,,,
10943,22/03/15 01:37:44  PM,14.15,3.04,,,,,
10944,22/03/15 01:52:44  PM,14.20,3.04,,,,,
10945,22/03/15 02:07:44  PM,14.20,3.06,,,,,
10946,22/03/15 02:22:44  PM,14.19,3.10,,,,,
10947,22/03/15 02:37:44  PM,14.18,3.14,,,,,
10948,22/03/15 02:52:44  PM,14.22,3.12,,,,,
10949,22/03/15 03:07:44  PM,14.19,3.16,,,,,
10950,22/03/15 03:22:44  PM,14.21,3.14,,,,,
10951,22/03/15 03:37:44  PM,14.21,3.16,,,,,
10952,22/03/15 03:52:44  PM,14.16,3.20,,,,,
10953,22/03/15 04:07:44  PM,14.10,3.18,,,,,
10954,22/03/15 04:22:44  PM,14.18,3.20,,,,,
10955,22/03/15 04:37:44  PM,14.20,3.22,,,,,
10956,22/03/15 04:52:44  PM,14.20,3.22,,,,,
10957,22/03/15 05:07:44  PM,14.29,3.22,,,,,
10958,22/03/15 05:22:44  PM,14.27,3.22,,,,,
10959,22/03/15 05:37:44  PM,14.31,3.22,,,,,
10960,22/03/15 05:52:44  PM,14.31,3.20,,,,,
10961,22/03/15 06:07:44  PM,14.28,3.20,,,,,
10962,22/03/15 06:22:44  PM,14.26,3.18,,,,,
10963,22/03/15 06:37:44  PM,14.28,3.18,,,,,
10964,22/03/15 06:52:44  PM,14.36,3.18,,,,,
10965,22/03/15 07:07:44  PM,14.41,3.18,,,,,
10966,22/03/15 07:22:44  PM,14.39,3.18,,,,,
10967,22/03/15 07:37:44  PM,14.37,3.18,,,,,
10968,22/03/15 07:52:44  PM,14.34,3.20,,,,,
10969,22/03/15 08:07:44  PM,14.31,3.18,,,,,
10970,22/03/15 08:22:44  PM,14.31,3.16,,,,,
10971,22/03/15 08:37:44  PM,14.08,3.16,,,,,
10972,22/03/15 08:52:44  PM,14.30,3.16,,,,,
10973,22/03/15 09:07:44  PM,14.21,3.18,,,,,
10974,22/03/15 09:22:44  PM,14.17,3.18,,,,,
10975,22/03/15 09:37:44  PM,14.08,3.18,,,,,
10976,22/03/15 09:52:44  PM,14.10,3.18,,,,,
10977,22/03/15 10:07:44  PM,14.06,3.16,,,,,
10978,22/03/15 10:22:44  PM,14.00,3.20,,,,,
10979,22/03/15 10:37:44  PM,13.97,3.20,,,,,
10980,22/03/15 10:52:44  PM,13.92,3.20,,,,,
10981,22/03/15 11:07:44  PM,14.00,3.18,,,,,
10982,22/03/15 11:22:44  PM,14.10,3.20,,,,,
10983,22/03/15 11:37:44  PM,14.03,3.22,,,,,
10984,22/03/15 11:52:44  PM,14.09,3.22,,,,,
10985,22/03/16 12:07:44  AM,14.19,3.24,,,,,
10986,22/03/16 12:22:44  AM,14.22,3.22,,,,,
10987,22/03/16 12:37:44  AM,14.19,3.24,,,,,
10988,22/03/16 12:52:44  AM,14.15,3.22,,,,,
10989,22/03/16 01:07:44  AM,14.19,3.22,,,,,
10990,22/03/16 01:22:44  AM,14.22,3.20,,,,,
10991,22/03/16 01:37:44  AM,14.29,3.16,,,,,
10992,22/03/16 01:52:44  AM,14.29,3.16,,,,,
10993,22/03/16 02:07:44  AM,14.33,3.12,,,,,
10994,22/03/16 02:22:44  AM,14.39,3.10,,,,,
10995,22/03/16 02:37:44  AM,14.42,3.10,,,,,
10996,22/03/16 02:52:44  AM,14.43,3.10,,,,,
10997,22/03/16 03:07:44  AM,14.39,3.16,,,,,
10998,22/03/16 03:22:44  AM,14.45,3.18,,,,,
10999,22/03/16 03:37:44  AM,14.48,3.22,,,,,
11000,22/03/16 03:52:44  AM,14.48,3.22,,,,,
11001,22/03/16 04:07:44  AM,14.50,3.22,,,,,
11002,22/03/16 04:22:44  AM,14.53,3.24,,,,,
11003,22/03/16 04:37:44  AM,14.46,3.22,,,,,
11004,22/03/16 04:52:44  AM,14.40,3.18,,,,,
11005,22/03/16 05:07:44  AM,14.42,3.16,,,,,
11006,22/03/16 05:22:44  AM,14.44,3.16,,,,,
11007,22/03/16 05:37:44  AM,14.42,3.16,,,,,
11008,22/03/16 05:52:44  AM,14.37,3.16,,,,,
11009,22/03/16 06:07:44  AM,14.39,3.16,,,,,
11010,22/03/16 06:22:44  AM,14.35,3.16,,,,,
11011,22/03/16 06:37:44  AM,14.34,3.16,,,,,
11012,22/03/16 06:52:44  AM,14.35,3.16,,,,,
11013,22/03/16 07:07:44  AM,14.37,3.16,,,,,
11014,22/03/16 07:22:44  AM,14.38,3.16,,,,,
11015,22/03/16 07:37:44  AM,14.39,3.16,,,,,
11016,22/03/16 07:52:44  AM,14.38,3.16,,,,,
11017,22/03/16 08:07:44  AM,14.31,3.16,,,,,
11018,22/03/16 08:22:44  AM,14.32,3.16,,,,,
11019,22/03/16 08:37:44  AM,14.33,3.16,,,,,
11020,22/03/16 08:52:44  AM,14.33,3.16,,,,,
11021,22/03/16 09:07:44  AM,14.32,3.16,,,,,
11022,22/03/16 09:22:44  AM,14.29,3.16,,,,,
11023,22/03/16 09:37:44  AM,14.27,3.16,,,,,
11024,22/03/16 09:52:44  AM,14.29,3.16,,,,,
11025,22/03/16 10:07:44  AM,14.32,3.16,,,,,
11026,22/03/16 10:22:44  AM,14.30,3.16,,,,,
11027,22/03/16 10:37:44  AM,14.31,3.16,,,,,
11028,22/03/16 10:52:44  AM,14.27,3.16,,,,,
11029,22/03/16 11:07:44  AM,14.24,3.16,,,,,
11030,22/03/16 11:22:44  AM,14.29,3.16,,,,,
11031,22/03/16 11:37:44  AM,14.29,3.16,,,,,
11032,22/03/16 11:52:44  AM,14.28,3.16,,,,,
11033,22/03/16 12:07:44  PM,14.21,3.16,,,,,
11034,22/03/16 12:22:44  PM,14.20,3.16,,,,,
11035,22/03/16 12:37:44  PM,14.15,3.16,,,,,
11036,22/03/16 12:52:44  PM,14.28,3.16,,,,,
11037,22/03/16 01:07:44  PM,14.28,3.16,,,,,
11038,22/03/16 01:22:44  PM,14.30,3.16,,,,,
11039,22/03/16 01:37:44  PM,14.32,3.16,,,,,
11040,22/03/16 01:52:44  PM,14.33,3.16,,,,,
11041,22/03/16 02:07:44  PM,14.29,3.16,,,,,
11042,22/03/16 02:22:44  PM,14.26,3.16,,,,,
11043,22/03/16 02:37:44  PM,14.35,3.16,,,,,
11044,22/03/16 02:52:44  PM,14.35,3.16,,,,,
